libraryID,taxID,counts,kingdom,phylum,class,order,family,genera,species,EFB_status,Yard
ApisM_MM__10_26_2021_barcode05,242259,1,Eukaryota, Arthropoda, Lepidoptera, Insecta, Nymphalidae, Erebia, Erebia oeme,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1799675,1,Eukaryota, Arthropoda, Diptera, Insecta, Culicidae, Culex, Culex duttoni,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,28995,1,Eukaryota, Basidiomycota, Agaricales, Agaricomycetes, Pleurotaceae, Pleurotus, Pleurotus pulmonarius,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,8825,2,Eukaryota, Chordata, NA, Aves, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,3880,3,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, Medicago, Medicago truncatula,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,41937,4,Eukaryota, Streptophyta, Sapindales, Magnoliopsida, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,53549,2,Eukaryota, Arthropoda, Diptera, Insecta, Culicidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,309941,117,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Bombus, Bombus affinis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,3885,4,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, Phaseolus, Phaseolus vulgaris,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,990121,1,Eukaryota, Nematoda, Trichinellida, Enoplea, Trichinellidae, Trichinella, Trichinella patagoniensis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1954335,1,Eukaryota, Arthropoda, Psocoptera, Insecta, Prionoglarididae, Prionoglaris, Prionoglaris stygia,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,163735,2,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,300110,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Temnothorax, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,3755,3,Eukaryota, Streptophyta, Rosales, Magnoliopsida, Rosaceae, Prunus, Prunus dulcis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,36087,9,Eukaryota, Nematoda, Trichinellida, Enoplea, Trichuridae, Trichuris, Trichuris trichiura,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,164860,1,Eukaryota, Arthropoda, Diptera, Insecta, Tephritidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,13686,4,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Solenopsis, Solenopsis invicta,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,42155,4,Eukaryota, Nematoda, Rhabditida, Chromadorea, Onchocercidae, Brugia, Brugia timori,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,587159,1,Eukaryota, Arthropoda, Amphipoda, Malacostraca, Pontogeneiidae, Pontogeneia, Pontogeneia inermis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,4565,3,Eukaryota, Streptophyta, Poales, Magnoliopsida, Poaceae, Triticum, Triticum aestivum,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,45954,18,Eukaryota, Mollusca, Myida, Bivalvia, Dreissenidae, Dreissena, Dreissena polymorpha,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,139456,2,Eukaryota, Arthropoda, Decapoda, Malacostraca, Penaeidae, Penaeus, Penaeus chinensis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,9913,12,Eukaryota, Chordata, Artiodactyla, Mammalia, Bovidae, Bos, Bos taurus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,300111,26,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Temnothorax, Temnothorax curvispinosus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,3775,1,Eukaryota, Streptophyta, Oxalidales, Magnoliopsida, Cephalotaceae, Cephalotus, Cephalotus follicularis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,595528,1,Eukaryota, NA, NA, Filasterea, NA, Capsaspora, Capsaspora owczarzaki,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,213866,15,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Eciton, Eciton burchellii,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,29817,12,Eukaryota, Streptophyta, Asparagales, Magnoliopsida, Iridaceae, Iris, Iris pallida,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1344963,1,Eukaryota, Mucoromycota, Mucorales, Mucoromycetes, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,58331,2,Eukaryota, Streptophyta, Fagales, Magnoliopsida, Fagaceae, Quercus, Quercus suber,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,46460,1,Eukaryota, Tardigrada, Apochela, Eutardigrada, Milnesiidae, Milnesium, Milnesium tardigradum,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,50390,1,Eukaryota, Arthropoda, Coleoptera, Insecta, Chrysomelidae, Diabrotica, Diabrotica virgifera,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,9963,1,Eukaryota, Chordata, Artiodactyla, Mammalia, Bovidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,68878,2,Eukaryota, Arthropoda, Diptera, Insecta, Culicidae, Anopheles, Anopheles cruzii,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1346257,1,Eukaryota, Ascomycota, Patellariales, Dothideomycetes, Patellariaceae, Patellaria, Patellaria atrata,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,197161,4,Eukaryota, Arthropoda, Odonata, Insecta, Coenagrionidae, Ischnura, Ischnura elegans,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,6999,1,Eukaryota, Arthropoda, Orthoptera, Insecta, Gryllidae, Gryllus, Gryllus bimaculatus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,3817,1,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, Arachis, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,68883,5,Eukaryota, Arthropoda, Hymenoptera, Insecta, Braconidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,9974,3,Eukaryota, Chordata, Pholidota, Mammalia, Manidae, Manis, Manis javanica,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,121530,1,Eukaryota, Chordata, Musophagiformes, Aves, Musophagidae, Tauraco, Tauraco erythrolophus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,4751,5,Eukaryota, NA, NA, NA, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,5353,2,Eukaryota, Basidiomycota, Agaricales, Agaricomycetes, Omphalotaceae, Lentinula, Lentinula edodes,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,9999,1,Eukaryota, Chordata, Rodentia, Mammalia, Sciuridae, Urocitellus, Urocitellus parryii,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1348612,11,Eukaryota, Mucoromycota, Diversisporales, Glomeromycetes, Diversisporaceae, Diversispora, Diversispora epigaea,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,215250,1,Eukaryota, Basidiomycota, Exobasidiales, Exobasidiomycetes, Cryptobasidiaceae, Acaromyces, Acaromyces ingoldii,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,7375,3,Eukaryota, Arthropoda, Diptera, Insecta, Calliphoridae, Lucilia, Lucilia cuprina,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,68888,49,Eukaryota, Nematoda, Trichinellida, Enoplea, Trichuridae, Trichuris, Trichuris suis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,30193,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Bombus, Bombus lucorum,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,44386,2,Eukaryota, Arthropoda, Ixodida, Arachnida, Ixodidae, Haemaphysalis, Haemaphysalis longicornis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,30195,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Bombus, Bombus terrestris,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,166423,266,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Melipona, Melipona quadrifasciata,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,33368,1,Eukaryota, Arthropoda, Hemiptera, Insecta, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,3847,55,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, Glycine, Glycine max,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,948313,1,Eukaryota, Basidiomycota, Malasseziales, Malasseziomycetes, Malasseziaceae, Malassezia, Malassezia cuniculi,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,123683,2,Eukaryota, Chordata, Beloniformes, Actinopteri, Adrianichthyidae, Oryzias, Oryzias javanicus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,27506,102,Eukaryota, Arthropoda, Hymenoptera, Insecta, Vespidae, Polistes, Polistes exclamans,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1448321,11,Eukaryota, Ascomycota, Eurotiales, Eurotiomycetes, Aspergillaceae, Aspergillus, Aspergillus heteromorphus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,123851,218,Eukaryota, Arthropoda, Odonata, Insecta, Libellulidae, Ladona, Ladona fulva,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,27592,1,Eukaryota, Chordata, Artiodactyla, Mammalia, Bovidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2664684,1,Eukaryota, Annelida, NA, Polychaeta, Dinophilidae, Dimorphilus, Dimorphilus gyrociliatus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1243177,7,Eukaryota, NA, NA, Aphelidea, NA, Amoeboaphelidium, Amoeboaphelidium protococcarum,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,263140,1,Eukaryota, Arthropoda, Diptera, Insecta, Cecidomyiidae, Sitodiplosis, Sitodiplosis mosellana,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2231393,26,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,79782,4,Eukaryota, Arthropoda, Hemiptera, Insecta, Cimicidae, Cimex, Cimex lectularius,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,216307,1,Eukaryota, Mollusca, NA, Gastropoda, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,870435,1,Eukaryota, Basidiomycota, Boletales, Agaricomycetes, Pisolithaceae, Pisolithus, Pisolithus tinctorius,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,296587,1,Eukaryota, Chlorophyta, Mamiellales, Mamiellophyceae, Mamiellaceae, Micromonas, Micromonas commoda,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1457509,1,Eukaryota, Basidiomycota, Agaricales, Agaricomycetes, Amanitaceae, Amanita, Amanita brunnescens,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,79923,5,Eukaryota, Platyhelminthes, Opisthorchiida, Trematoda, Opisthorchiidae, Clonorchis, Clonorchis sinensis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,3711,5,Eukaryota, Streptophyta, Brassicales, Magnoliopsida, Brassicaceae, Brassica, Brassica rapa,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,4892,2,Eukaryota, Ascomycota, Saccharomycetales, Saccharomycetes, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1366874,1,Eukaryota, Nematoda, Rhabditida, Chromadorea, Pharyngodonidae, Parapharyngodon, Parapharyngodon cubensis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,7740,2,Eukaryota, Chordata, Amphioxiformes, Leptocardii, Branchiostomatidae, Branchiostoma, Branchiostoma lanceolatum,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,747676,6,Eukaryota, Basidiomycota, Pucciniales, Pucciniomycetes, Melampsoraceae, Melampsora, Melampsora laricis-populina,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,30212,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Vespidae, Vespula, Vespula germanica,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,307658,6,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Monomorium, Monomorium pharaonis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,193234,1,Eukaryota, Arthropoda, Diptera, Insecta, Drosophilidae, Drosophila, Drosophila pseudotakahashii,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,60889,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Melipona, Melipona bicolor,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,37546,1,Eukaryota, Arthropoda, Diptera, Insecta, Glossinidae, Glossina, Glossina morsitans,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,84337,2,Eukaryota, Arthropoda, Diplostraca, Branchiopoda, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,218467,2,Eukaryota, Arthropoda, Scorpiones, Arachnida, Buthidae, Centruroides, Centruroides sculpturatus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,873164,1,Eukaryota, Arthropoda, Diptera, Insecta, Culicidae, Ochlerotatus, Ochlerotatus serratus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,178035,24,Eukaryota, Arthropoda, Hymenoptera, Insecta, Halictidae, Dufourea, Dufourea novaeangliae,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,5042,1,Eukaryota, Ascomycota, Eurotiales, Eurotiomycetes, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,151771,1,Eukaryota, Cnidaria, Malacalcyonacea, Anthozoa, Nephtheidae, Dendronephthya, Dendronephthya gigantea,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,5052,1,Eukaryota, Ascomycota, Eurotiales, Eurotiomycetes, Aspergillaceae, Aspergillus, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1477025,1,Eukaryota, Arthropoda, Lepidoptera, Insecta, Cosmopterigidae, Hyposmocoma, Hyposmocoma kahamanoa,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1685365,1,Eukaryota, Arthropoda, Trombidiformes, Arachnida, Anystidae, NA, Anystidae sp. BOLD:ABW2639,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,10228,2,Eukaryota, Placozoa, Trichoplacea, Uniplacotomia, Trichoplacidae, Trichoplax, Trichoplax adhaerens,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1392245,1,Eukaryota, Ascomycota, Pleosporales, Dothideomycetes, Dothidotthiaceae, Dothidotthia, Dothidotthia symphoricarpi,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,130002,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Agaonidae, Ceratosolen, Ceratosolen appendiculatus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,610380,11,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Harpegnathos, Harpegnathos saltator,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,6524,13,Eukaryota, Mollusca, NA, Gastropoda, Planorbidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,72772,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,61472,2,Eukaryota, Arthropoda, Phasmatodea, Insecta, Timematidae, Timema, Timema bartmani,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1485682,1,Eukaryota, Microsporidia, NA, NA, NA, Mitosporidium, Mitosporidium daphniae,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,268475,1,Eukaryota, Nematoda, Trichinellida, Enoplea, Trichinellidae, Trichinella, Trichinella zimbabwensis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,51655,153,Eukaryota, Arthropoda, Lepidoptera, Insecta, Plutellidae, Plutella, Plutella xylostella,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,37621,2,Eukaryota, Priapulida, Priapulimorphida, Priapulimorpha, Priapulidae, Priapulus, Priapulus caudatus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,61476,3,Eukaryota, Arthropoda, Phasmatodea, Insecta, Timematidae, Timema, Timema cristinae,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,880440,18,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, Acacia, Acacia pycnantha,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,71193,2,Eukaryota, Arthropoda, Coleoptera, Insecta, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,544730,7,Eukaryota, Streptophyta, Poales, Magnoliopsida, Cyperaceae, Carex, Carex littledalei,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,7065,11,Eukaryota, Arthropoda, Coleoptera, Insecta, Tenebrionidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,6526,5,Eukaryota, Mollusca, NA, Gastropoda, Planorbidae, Biomphalaria, Biomphalaria glabrata,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,714518,1,Eukaryota, Streptophyta, Rosales, Magnoliopsida, Rhamnaceae, Ziziphus, Ziziphus jujuba,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2712716,1,Eukaryota, Mollusca, Pholidoskepia, Solenogastres, Dondersiidae, NA, Dondersiidae sp. 4 FB-2020,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2820966,1,Eukaryota, Arthropoda, Sarcoptiformes, Arachnida, Proctophyllodidae, Amerodectes, Amerodectes cf. dumetellae/tiaris LGAP60_AC22_3059,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,423536,2,Eukaryota, Perkinsozoa, Perkinsida, NA, Perkinsidae, Perkinsus, Perkinsus marinus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,251685,1,Eukaryota, Annelida, Hirudinida, Clitellata, Piscicolidae, NA, Piscicolinae sp. PT-2003,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2833485,1,Eukaryota, Chordata, Characiformes, Actinopteri, Characidae, Bryconamericus, Bryconamericus aff. hyphesson RC-2021,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,155640,6,Eukaryota, Streptophyta, Sapindales, Magnoliopsida, Meliaceae, Melia, Melia azedarach,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,549084,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Megachilidae, Hoplitis, Hoplitis tuberculata,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,3914,3,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Fabaceae, Vigna, Vigna angularis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1982962,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Chalepogenus, Chalepogenus sp. 1 AM-2017,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2938440,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Ichneumonidae, NA, Ichneumonidae sp.,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,64791,3,Eukaryota, Arthropoda, Hymenoptera, Insecta, Formicidae, Trachymyrmex, Trachymyrmex zeteki,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2516191,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Pteromalidae, Sycobia, Sycobia sp. 3 AYW-2019,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,71275,36,Eukaryota, Streptophyta, NA, Magnoliopsida, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2072580,1,Eukaryota, Tardigrada, Parachela, Eutardigrada, Hypsibiidae, Hypsibius, Hypsibius exemplaris,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,6591,1,Eukaryota, Mollusca, Venerida, Bivalvia, Vesicomyidae, Calyptogena, Calyptogena magnifica,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1982964,30,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Xanthopedia, Xanthopedia sp. 1 AM-2017,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,28588,1,Eukaryota, Arthropoda, Diptera, Insecta, Tephritidae, Zeugodacus, Zeugodacus cucurbitae,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,400727,1,Eukaryota, Mollusca, Architaenioglossa, Gastropoda, Ampullariidae, Pomacea, Pomacea canaliculata,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,38626,1,Eukaryota, Chordata, Diprotodontia, Mammalia, Phascolarctidae, Phascolarctos, Phascolarctos cinereus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,28610,1,Eukaryota, Arthropoda, Diptera, Insecta, Tephritidae, Rhagoletis, Rhagoletis pomonella,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,5404,1,Eukaryota, Basidiomycota, Exobasidiales, Exobasidiomycetes, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,7443,3,Eukaryota, Arthropoda, Hymenoptera, Insecta, Vespidae, Vespa, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,6939,1,Eukaryota, Arthropoda, Ixodida, Arachnida, Ixodidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,506608,284,Eukaryota, Arthropoda, Hemiptera, Insecta, Aphididae, Cinara, Cinara cedri,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,627782,3,Eukaryota, Arthropoda, Mantodea, Insecta, Amelidae, Yersinia, Yersinia mexicana,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,429701,1,Eukaryota, Streptophyta, Lamiales, Magnoliopsida, Bignoniaceae, Handroanthus, Handroanthus impetiginosus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,156330,4,Eukaryota, Arthropoda, Hymenoptera, Insecta, Megachilidae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,34416,3,Eukaryota, Basidiomycota, Microbotryales, Microbotryomycetes, Microbotryaceae, Microbotryum, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,225164,1,Eukaryota, Mollusca, NA, Gastropoda, Lottiidae, Lottia, Lottia gigantea,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,7451,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Vespidae, Vespula, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,175797,2,Eukaryota, Chordata, Siluriformes, Actinopteri, Siluridae, Silurus, Silurus meridionalis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,41088,31,Eukaryota, Arthropoda, Coleoptera, Insecta, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,6668,7,Eukaryota, Arthropoda, Diplostraca, Branchiopoda, Daphniidae, Daphnia, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1081671,11,Eukaryota, Microsporidia, NA, NA, Enterocytozoonidae, Enterospora, Enterospora canceri,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,1404146,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Megachilidae, Osmia, Osmia odontogaster,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,93759,2,Eukaryota, Streptophyta, Malvales, Magnoliopsida, Malvaceae, Corchorus, Corchorus olitorius,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,323752,1,Eukaryota, Arthropoda, Hemiptera, Insecta, Miridae, Adelphocoris, Adelphocoris fasciaticollis,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,32244,18,Eukaryota, Streptophyta, Fabales, Magnoliopsida, Quillajaceae, Quillaja, Quillaja saponaria,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,7400,1246,Eukaryota, Arthropoda, Hymenoptera, Insecta, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,8345,1,Eukaryota, Chordata, Anura, Amphibia, Bombinatoridae, Bombina, Bombina bombina,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,199321,1,Eukaryota, Arthropoda, Coleoptera, Insecta, Chrysomelidae, Disonycha, Disonycha conjuncta,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,51337,1,Eukaryota, Chordata, Rodentia, Mammalia, Dipodidae, Jaculus, Jaculus jaculus,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,34506,2,Eukaryota, Nematoda, Rhabditida, Chromadorea, Strongyloididae, Strongyloides, Strongyloides ratti,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,157069,1,Eukaryota, Platyhelminthes, Strigeidida, Trematoda, Schistosomatidae, Trichobilharzia, Trichobilharzia regenti,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,279977,2,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Apis, Apis mellifera,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,63436,10,Eukaryota, Arthropoda, Hymenoptera, Insecta, Figitidae, Leptopilina, Leptopilina heterotoma,Positive,Yard B
ApisM_MM__10_26_2021_barcode05,2496927,1,Eukaryota, Arthropoda, Hymenoptera, Insecta, Apidae, Melissodes, Melissodes pallidisignatus,Positive,Yard B
